"","customerID","gender","SeniorCitizen","Partner","Dependents","tenure","PhoneService","MultipleLines","InternetService","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","Contract","PaperlessBilling","PaymentMethod","MonthlyCharges","TotalCharges","Churn","prob","churn_prob"
"5046","4828-FAZPK","Female",0,"Yes","Yes",16,"Yes","Yes","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Credit card (automatic)",79.95,1267.95,"No",0.257076144166061,0.257076144166061
"5047","6094-ZIVKX","Female",0,"No","No",68,"Yes","No","DSL","Yes","No","Yes","No","No","No","One year","Yes","Credit card (automatic)",54.45,3674.95,"No",0.868957021923249,0.868957021923249
"5048","6925-BAYGL","Female",1,"Yes","No",53,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Credit card (automatic)",25.1,1275.6,"No",0.97409793617686,0.97409793617686
"5049","3262-EIDHV","Female",0,"Yes","Yes",72,"Yes","Yes","DSL","Yes","No","Yes","Yes","Yes","Yes","Two year","No","Credit card (automatic)",84.7,5893.9,"No",0.96048994539152,0.96048994539152
"5050","7354-OIJLX","Male",0,"No","No",9,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",75.85,724.65,"No",0.212824272663633,0.212824272663633
"5051","1376-HHBDV","Female",0,"No","No",30,"Yes","No","DSL","Yes","No","No","No","No","No","Month-to-month","Yes","Mailed check",48.8,1536.75,"No",0.707636695963813,0.707636695963813
"5052","6907-NZZIJ","Female",0,"No","No",36,"Yes","Yes","Fiber optic","No","Yes","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",99.15,3615.6,"Yes",0.275513662469132,0.275513662469132
"5053","6133-OZILE","Female",0,"No","No",18,"No","No phone service","DSL","No","No","Yes","Yes","No","No","Month-to-month","Yes","Electronic check",35.2,607.3,"No",0.606850147727307,0.606850147727307
"5054","4135-FRWKJ","Female",1,"Yes","Yes",55,"Yes","Yes","DSL","Yes","No","Yes","Yes","Yes","No","One year","No","Electronic check",76.25,4154.55,"No",0.867048938682265,0.867048938682265
"5055","2911-UREFD","Female",0,"Yes","No",39,"No","No phone service","DSL","Yes","No","Yes","No","Yes","Yes","Month-to-month","No","Electronic check",55.9,2184.35,"Yes",0.706919749759402,0.706919749759402
"5056","3744-ZRRDZ","Male",0,"No","No",21,"Yes","Yes","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Electronic check",82.35,1852.85,"Yes",0.307613358455808,0.307613358455808
"5057","5673-TIYIB","Male",0,"No","No",2,"No","No phone service","DSL","No","Yes","Yes","Yes","No","No","Month-to-month","Yes","Credit card (automatic)",40.4,77.15,"Yes",0.379954384313432,0.379954384313432
"5058","6551-ZCOTS","Male",1,"No","No",33,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","Yes","Bank transfer (automatic)",24.9,847.8,"No",0.902861151159995,0.902861151159995
"5059","7191-ADRGF","Male",0,"Yes","No",44,"No","No phone service","DSL","No","Yes","Yes","No","Yes","Yes","Two year","No","Bank transfer (automatic)",54.3,2390.45,"No",0.925421804054066,0.925421804054066
"5060","5018-LXQQG","Female",0,"Yes","Yes",30,"Yes","No","DSL","Yes","No","No","Yes","No","Yes","Month-to-month","No","Bank transfer (automatic)",66.3,1923.5,"No",0.717247076237283,0.717247076237283
"5061","6892-BOGQE","Female",0,"Yes","No",71,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Bank transfer (automatic)",20.9,1493.2,"No",0.974501080791239,0.974501080791239
"5062","1602-IJQQE","Female",0,"No","No",4,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Electronic check",75.35,338.1,"Yes",0.150324155490588,0.150324155490588
"5063","4628-WQCQQ","Male",0,"No","Yes",35,"Yes","No","Fiber optic","No","No","Yes","No","Yes","No","One year","Yes","Electronic check",85.15,3030.6,"Yes",0.503442128073105,0.503442128073105
"5064","1746-TGTWV","Male",0,"Yes","No",1,"Yes","No","Fiber optic","No","No","Yes","No","No","No","Month-to-month","No","Credit card (automatic)",75.35,75.35,"No",0.0682009847517402,0.0682009847517402
"5065","5995-SNNEW","Male",1,"Yes","No",23,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",104.45,2184.85,"No",0.158759122224999,0.158759122224999
"5066","8050-WYBND","Female",0,"No","Yes",22,"No","No phone service","DSL","No","No","Yes","No","Yes","Yes","One year","Yes","Credit card (automatic)",49.45,1031.4,"No",0.663303489489359,0.663303489489359
"5067","2821-WARNZ","Female",0,"No","Yes",49,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Credit card (automatic)",19.45,921.3,"No",0.889747413892298,0.889747413892298
"5068","4879-GZLFH","Female",0,"Yes","Yes",42,"Yes","No","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",92.15,3875.4,"No",0.31983072050176,0.31983072050176
"5069","1644-IRKSF","Female",0,"Yes","Yes",33,"Yes","No","Fiber optic","No","No","Yes","No","Yes","Yes","One year","Yes","Electronic check",93.8,3124.5,"Yes",0.432293087700321,0.432293087700321
"5070","8314-HTWVE","Female",0,"Yes","Yes",7,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check",19.85,144.15,"No",0.951688703964942,0.951688703964942
"5071","9402-ROUMJ","Female",0,"Yes","Yes",67,"Yes","Yes","Fiber optic","Yes","No","Yes","Yes","No","Yes","One year","Yes","Bank transfer (automatic)",100.25,6689,"No",0.747848856094541,0.747848856094541
"5072","2507-QZPQS","Male",0,"No","No",15,"Yes","Yes","Fiber optic","No","Yes","No","Yes","No","Yes","Month-to-month","No","Electronic check",95.7,1451.1,"No",0.249670520127633,0.249670520127633
"5073","7159-NOKYQ","Male",0,"Yes","No",67,"Yes","Yes","Fiber optic","No","Yes","Yes","No","No","Yes","Two year","Yes","Electronic check",93.15,6368.2,"No",0.851497802657509,0.851497802657509
"5074","5707-ZMDJP","Male",0,"Yes","Yes",53,"Yes","No","DSL","Yes","Yes","No","Yes","Yes","No","Two year","Yes","Mailed check",69.7,3729.6,"No",0.968875956324039,0.968875956324039
"5075","8779-YIQQA","Male",0,"Yes","Yes",21,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Mailed check",19.8,350.1,"No",0.847589101463475,0.847589101463475
"5076","7136-IHZJA","Female",0,"Yes","Yes",40,"Yes","No","DSL","Yes","Yes","No","Yes","No","Yes","Month-to-month","Yes","Mailed check",71.35,2847.2,"No",0.759831998957898,0.759831998957898
"5077","8966-OIQHG","Female",0,"Yes","Yes",22,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Bank transfer (automatic)",20.75,452.35,"No",0.875622191141502,0.875622191141502
"5078","7074-STDCN","Male",0,"No","No",39,"No","No phone service","DSL","No","No","No","Yes","No","Yes","Month-to-month","Yes","Electronic check",40.6,1494.5,"No",0.678657331001198,0.678657331001198
"5079","3705-PSNGL","Male",0,"No","No",45,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","Yes","Electronic check",20.4,930.45,"Yes",0.897692997740072,0.897692997740072
"5080","8739-QOTTN","Female",0,"Yes","No",2,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",20.35,41.85,"No",0.630240150160593,0.630240150160593
"5081","1399-OUPJN","Female",0,"Yes","Yes",57,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Bank transfer (automatic)",19.75,1272.05,"No",0.976380308456251,0.976380308456251
"5082","0277-BKSQP","Male",0,"Yes","Yes",8,"Yes","No","DSL","No","No","No","No","Yes","No","Month-to-month","Yes","Electronic check",54.4,475.1,"No",0.388844671148516,0.388844671148516
"5083","6502-HCJTI","Male",1,"Yes","No",7,"Yes","Yes","Fiber optic","Yes","Yes","No","No","No","Yes","Month-to-month","Yes","Credit card (automatic)",94.7,673.1,"Yes",0.188769273623777,0.188769273623777
"5084","2606-RMDHZ","Male",0,"No","No",6,"No","No phone service","DSL","No","Yes","No","No","No","No","Month-to-month","Yes","Credit card (automatic)",30.5,208.7,"Yes",0.456830513697547,0.456830513697547
"5085","5774-XZTQC","Female",0,"Yes","Yes",7,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",20.45,150.75,"No",0.722717796261381,0.722717796261381
"5086","2676-SSLTO","Male",0,"No","No",49,"Yes","Yes","DSL","No","No","No","Yes","Yes","No","Two year","Yes","Bank transfer (automatic)",66.15,3199,"No",0.940075038077968,0.940075038077968
"5087","6266-QHOJZ","Female",0,"No","No",65,"Yes","Yes","Fiber optic","Yes","Yes","No","Yes","No","No","One year","Yes","Electronic check",89.85,5844.65,"No",0.804563177385322,0.804563177385322
"5088","7269-JISCY","Female",0,"No","No",55,"Yes","No","DSL","No","No","No","No","No","No","One year","No","Bank transfer (automatic)",45.05,2462.6,"No",0.778215137719592,0.778215137719592
"5089","0363-SVHYR","Male",0,"Yes","Yes",71,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","Bank transfer (automatic)",86.85,6263.8,"No",0.965002907369261,0.965002907369261
"5090","8547-NSBBO","Male",0,"No","No",35,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","No","No","Month-to-month","Yes","Mailed check",96.75,3403.4,"No",0.517291492851025,0.517291492851025
"5091","8258-GSTJK","Male",1,"No","No",3,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",77,237.75,"Yes",0.113942339044957,0.113942339044957
"5092","6861-OKBCE","Female",0,"No","Yes",11,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Credit card (automatic)",20.1,221.35,"Yes",0.739451544432531,0.739451544432531
"5093","9940-RHLFB","Female",0,"No","No",1,"Yes","No","Fiber optic","No","No","Yes","No","No","No","Month-to-month","No","Electronic check",75.3,75.3,"Yes",0.0683084391632176,0.0683084391632176
"5094","6591-QGOYB","Male",0,"No","No",17,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","No","Month-to-month","Yes","Bank transfer (automatic)",106.65,1672.1,"No",0.281492386051792,0.281492386051792
"5095","9070-BCKQP","Female",0,"Yes","No",72,"Yes","Yes","Fiber optic","Yes","No","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",110.15,7881.2,"No",0.901867728416939,0.901867728416939
"5096","6421-SZVEM","Female",0,"Yes","Yes",28,"Yes","No","Fiber optic","Yes","No","No","No","No","Yes","One year","Yes","Bank transfer (automatic)",82.85,2320.8,"No",0.611537522805455,0.611537522805455
"5097","1328-EUZHC","Female",0,"Yes","No",18,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check",20.1,370.5,"No",0.963255858284037,0.963255858284037
"5098","2995-UPRYS","Female",1,"Yes","No",40,"Yes","No","Fiber optic","No","Yes","No","Yes","Yes","Yes","One year","Yes","Credit card (automatic)",99.2,4062.2,"Yes",0.5655199695423,0.5655199695423
"5099","8878-RYUKI","Female",0,"No","No",52,"Yes","No","DSL","No","No","Yes","No","No","Yes","Month-to-month","Yes","Electronic check",59.45,3043.7,"No",0.599383762792832,0.599383762792832
"5100","9633-DENPU","Female",0,"Yes","No",47,"Yes","No","DSL","No","Yes","No","No","Yes","No","Month-to-month","Yes","Bank transfer (automatic)",58.6,2723.4,"No",0.608273459386209,0.608273459386209
"5101","7811-JIVPF","Female",0,"No","No",23,"Yes","No","DSL","No","No","Yes","No","No","No","Month-to-month","No","Credit card (automatic)",49.7,1081.25,"No",0.499769155467658,0.499769155467658
"5102","7113-HIPFI","Male",0,"Yes","Yes",66,"Yes","No","DSL","Yes","Yes","Yes","Yes","No","No","Two year","No","Mailed check",65.85,4097.05,"No",0.970911638980532,0.970911638980532
"5103","8541-QVFKM","Female",0,"No","No",8,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",73.5,632.2,"No",0.213805485992798,0.213805485992798
"5104","6686-YPGHK","Male",1,"No","No",47,"Yes","No","Fiber optic","Yes","No","No","No","No","Yes","Month-to-month","No","Mailed check",85.5,4042.3,"Yes",0.519576093722198,0.519576093722198
"5105","1383-EZRWL","Female",0,"No","No",7,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",20.05,164.85,"Yes",0.743220850908599,0.743220850908599
"5106","9258-CNWAC","Female",0,"Yes","Yes",71,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","Credit card (automatic)",113.65,8166.8,"No",0.90232087183183,0.90232087183183
"5107","5371-VYLSX","Female",1,"No","No",50,"Yes","Yes","Fiber optic","Yes","Yes","No","No","No","No","Month-to-month","Yes","Electronic check",83.4,4113.7,"No",0.55321133843806,0.55321133843806
"5108","6374-AFWOX","Male",0,"Yes","No",46,"Yes","No","DSL","Yes","Yes","Yes","Yes","No","No","Two year","No","Mailed check",65.65,3047.15,"No",0.968092086124523,0.968092086124523
"5109","4759-TRPLW","Male",0,"No","No",1,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Electronic check",70.4,70.4,"Yes",0.0794069151813062,0.0794069151813062
"5110","5317-FLPJF","Female",0,"No","No",66,"No","No phone service","DSL","Yes","No","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",61.35,4193.4,"No",0.975207914566601,0.975207914566601
"5111","7621-VPNET","Female",0,"Yes","No",42,"Yes","Yes","Fiber optic","No","No","Yes","Yes","No","No","Month-to-month","Yes","Credit card (automatic)",85.9,3729.75,"No",0.474390263397459,0.474390263397459
"5112","6034-YMTOB","Female",0,"No","No",5,"Yes","No","Fiber optic","No","No","No","Yes","No","No","Month-to-month","Yes","Mailed check",75.65,399.45,"No",0.22344766261043,0.22344766261043
"5113","8563-IIOXK","Male",0,"Yes","Yes",7,"Yes","No","DSL","Yes","No","No","No","No","No","One year","Yes","Electronic check",49.75,331.3,"Yes",0.660180522489107,0.660180522489107
"5114","4903-CNOZC","Male",0,"No","No",29,"Yes","Yes","DSL","No","Yes","Yes","No","No","Yes","One year","No","Credit card (automatic)",70.9,1964.6,"No",0.638089666478395,0.638089666478395
"5115","4353-HYOJD","Female",0,"Yes","Yes",27,"Yes","No","DSL","No","Yes","No","No","No","No","Month-to-month","No","Mailed check",49.85,1336.15,"No",0.558443114664749,0.558443114664749
"5116","8020-BWHYL","Female",1,"No","No",15,"Yes","No","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Credit card (automatic)",75.3,1147.45,"Yes",0.279805643170005,0.279805643170005
"5117","7267-FRMJW","Female",0,"Yes","Yes",25,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check",20.1,486.05,"No",0.964117818896483,0.964117818896483
"5118","2982-VPSGI","Female",0,"Yes","No",11,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",94,1078.9,"Yes",0.150214551665759,0.150214551665759
"5119","4188-FRABG","Male",0,"Yes","No",57,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","No","Month-to-month","Yes","Electronic check",103.05,5925.75,"No",0.571760637111051,0.571760637111051
"5120","8199-ZLLSA","Male",0,"No","No",67,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","One year","Yes","Bank transfer (automatic)",118.35,7804.15,"Yes",0.649521056001782,0.649521056001782
"5121","4128-ETESU","Female",1,"Yes","No",47,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","No","Electronic check",99.7,4747.2,"No",0.299742039736964,0.299742039736964
"5122","0620-DLSLK","Female",0,"No","No",13,"Yes","No","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Mailed check",81.9,1028.9,"No",0.202641637692669,0.202641637692669
"5123","4625-EWPTF","Male",0,"No","No",8,"No","No phone service","DSL","Yes","No","No","No","No","No","Month-to-month","Yes","Electronic check",30.45,226.45,"Yes",0.553697322990177,0.553697322990177
"5124","5980-NOPLP","Female",0,"Yes","No",44,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",96.1,4364.1,"Yes",0.317550435049272,0.317550435049272
"5125","3850-OKINF","Male",0,"Yes","Yes",71,"Yes","Yes","DSL","Yes","No","No","No","Yes","No","One year","Yes","Electronic check",66.2,4692.55,"No",0.858218692864842,0.858218692864842
"5126","6892-XPFPU","Male",1,"Yes","No",24,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",104.25,2433.9,"Yes",0.180661069380507,0.180661069380507
"5127","8010-EZLOU","Male",1,"No","No",15,"Yes","Yes","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Electronic check",80.2,1217.25,"Yes",0.253566605325868,0.253566605325868
"5128","1156-ZFYDO","Female",0,"No","No",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Electronic check",19.75,19.75,"No",0.575188643072065,0.575188643072065
"5129","3295-YVUSR","Male",1,"No","No",2,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",72.6,154.3,"No",0.10842299357394,0.10842299357394
"5130","8016-NCFVO","Male",1,"No","No",55,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Month-to-month","Yes","Electronic check",116.5,6382.55,"No",0.458244256950921,0.458244256950921
"5131","4119-ZYPZY","Male",1,"No","No",71,"Yes","Yes","Fiber optic","No","Yes","No","Yes","Yes","Yes","Two year","Yes","Electronic check",106.8,7623.2,"No",0.862217510523451,0.862217510523451
"5132","5549-ZGHFB","Male",0,"Yes","Yes",50,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check",24.95,1261.45,"No",0.97557757982568,0.97557757982568
"5133","7577-SWIFR","Male",0,"No","No",1,"Yes","No","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",89.25,89.25,"No",0.0428464915120302,0.0428464915120302
"5134","0303-WMMRN","Male",0,"No","No",5,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Mailed check",19.25,86.05,"No",0.66447994392872,0.66447994392872
"5135","6408-OTUBZ","Female",0,"No","No",66,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","No","One year","Yes","Bank transfer (automatic)",104.55,6779.05,"No",0.732455635359176,0.732455635359176
"5136","5204-HMGYF","Female",0,"Yes","Yes",49,"Yes","No","DSL","Yes","Yes","Yes","Yes","Yes","Yes","One year","Yes","Mailed check",87.2,4345,"No",0.842848386083423,0.842848386083423
"5137","1078-TDCRN","Female",1,"Yes","No",3,"No","No phone service","DSL","No","Yes","No","No","No","No","Month-to-month","Yes","Electronic check",30.75,82.85,"No",0.335659549582287,0.335659549582287
"5138","3727-OVPRY","Male",0,"Yes","Yes",66,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","Yes","Credit card (automatic)",25.7,1714.55,"No",0.919955090938689,0.919955090938689
"5139","3797-FKOGQ","Male",0,"No","Yes",11,"Yes","Yes","Fiber optic","No","No","No","No","No","Yes","Month-to-month","No","Electronic check",86.2,893.2,"No",0.162151923934927,0.162151923934927
"5140","7622-NXQZR","Male",0,"No","No",28,"No","No phone service","DSL","No","No","No","Yes","No","No","Month-to-month","Yes","Credit card (automatic)",30.1,810.85,"No",0.645561287701824,0.645561287701824
"5141","6196-HBOBZ","Male",0,"Yes","No",65,"Yes","Yes","Fiber optic","Yes","Yes","Yes","No","Yes","No","Two year","Yes","Electronic check",99.35,6347.55,"No",0.886580961840961,0.886580961840961
"5142","3970-XGJDU","Female",0,"No","No",62,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Credit card (automatic)",19.2,1123.65,"No",0.969030523130867,0.969030523130867
"5143","7017-VFULY","Female",0,"Yes","No",2,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Bank transfer (automatic)",20.1,43.15,"No",0.637812765856575,0.637812765856575
"5144","5562-YJQGT","Female",0,"No","No",2,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Credit card (automatic)",20.35,35.1,"No",0.598350030241845,0.598350030241845
"5145","8807-OPMBM","Female",0,"Yes","Yes",55,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Credit card (automatic)",25.65,1388,"No",0.975684744387318,0.975684744387318
"5146","5439-WIKXB","Male",1,"Yes","No",41,"Yes","No","Fiber optic","No","Yes","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",94.55,3851.45,"No",0.315706955885459,0.315706955885459
"5147","9874-QLCLH","Female",0,"Yes","Yes",17,"Yes","Yes","Fiber optic","Yes","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",104.2,1743.5,"Yes",0.220899423115193,0.220899423115193
"5148","8294-UIMBA","Female",0,"No","No",30,"Yes","No","Fiber optic","No","No","No","Yes","Yes","Yes","One year","Yes","Bank transfer (automatic)",94.4,2638.1,"No",0.481404645584905,0.481404645584905
"5149","8109-YUOHE","Male",0,"No","No",17,"Yes","No","DSL","Yes","Yes","No","No","No","No","One year","No","Mailed check",56.1,946.95,"No",0.761377409801139,0.761377409801139
"5150","5840-NVDCG","Female",0,"Yes","Yes",16,"Yes","No","DSL","Yes","Yes","No","Yes","No","Yes","Two year","No","Bank transfer (automatic)",68.25,1114.85,"No",0.937409076153397,0.937409076153397
"5151","8092-NLTGF","Male",0,"No","No",72,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Bank transfer (automatic)",24.75,1777.6,"No",0.977445755242874,0.977445755242874
"5152","5928-QLDHB","Male",0,"No","No",9,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",76.25,684.85,"No",0.197245781603206,0.197245781603206
"5153","9840-EFJQB","Female",0,"No","No",1,"Yes","No","Fiber optic","No","Yes","No","No","No","No","Month-to-month","No","Electronic check",74.35,74.35,"No",0.0757040798481878,0.0757040798481878
"5154","0696-UKTOX","Male",0,"No","Yes",23,"Yes","No","DSL","No","Yes","No","Yes","No","No","Month-to-month","No","Electronic check",54.15,1312.45,"No",0.649581330372518,0.649581330372518
"5155","4801-KFYKL","Male",0,"No","Yes",8,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Bank transfer (automatic)",19.45,159.2,"No",0.722201024210291,0.722201024210291
"5156","3472-OAOOR","Male",0,"Yes","Yes",19,"No","No phone service","DSL","Yes","Yes","No","No","No","No","Month-to-month","Yes","Mailed check",34.95,610.2,"No",0.650210036498146,0.650210036498146
"5157","6135-OZQVA","Female",0,"No","No",7,"Yes","Yes","DSL","Yes","No","No","No","No","No","Month-to-month","Yes","Electronic check",53.65,404.35,"No",0.510887523305576,0.510887523305576
"5158","8062-YBDOE","Male",1,"No","No",1,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",69.65,69.65,"Yes",0.0812035180450758,0.0812035180450758
"5159","2252-JHJGE","Male",0,"No","No",61,"Yes","Yes","Fiber optic","Yes","No","Yes","No","Yes","Yes","One year","No","Electronic check",104,6363.45,"No",0.62039884375714,0.62039884375714
"5160","4188-PCPIG","Female",0,"Yes","No",57,"Yes","No","DSL","Yes","Yes","No","Yes","Yes","No","Two year","Yes","Credit card (automatic)",70.35,4124.65,"No",0.971020958222362,0.971020958222362
"5161","6000-APYLU","Male",0,"No","No",9,"Yes","No","Fiber optic","No","No","No","No","No","Yes","Month-to-month","Yes","Electronic check",80.8,713.1,"Yes",0.174119733362776,0.174119733362776
"5162","7105-BENQF","Male",0,"No","Yes",15,"Yes","No","DSL","Yes","No","Yes","No","No","Yes","One year","No","Mailed check",64.85,950.75,"No",0.69336701138084,0.69336701138084
"5163","7721-DVEKZ","Female",0,"No","No",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",19.65,19.65,"No",0.575206307972044,0.575206307972044
"5164","3566-VVORZ","Female",0,"Yes","No",12,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","No","Bank transfer (automatic)",45.9,505.95,"No",0.420394733265385,0.420394733265385
"5165","9507-HSMMZ","Male",0,"No","No",54,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check",20,1149.65,"No",0.974093089228628,0.974093089228628
"5166","2480-SQIOB","Male",0,"Yes","Yes",4,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","No","Electronic check",44.8,169.65,"No",0.312802353732205,0.312802353732205
"5167","0947-IDHRQ","Female",0,"No","No",7,"Yes","No","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Mailed check",80.3,526.7,"Yes",0.146777425479733,0.146777425479733
"5168","7813-TKCVO","Female",0,"Yes","No",20,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Mailed check",20.35,393.15,"No",0.867864329497628,0.867864329497628
"5169","0128-MKWSG","Female",0,"No","Yes",26,"No","No phone service","DSL","Yes","No","No","Yes","No","Yes","Month-to-month","No","Mailed check",45.8,1147,"No",0.75627531058517,0.75627531058517
"5170","3672-YITQD","Male",1,"Yes","No",36,"Yes","Yes","Fiber optic","No","No","No","No","No","Yes","Month-to-month","Yes","Electronic check",84.1,3021.6,"Yes",0.338539964314436,0.338539964314436
"5171","4350-ZTLPI","Female",0,"Yes","No",53,"Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","One year","Yes","Bank transfer (automatic)",108.95,5718.2,"No",0.535663621899674,0.535663621899674
"5172","9048-JVYVF","Male",0,"No","No",3,"Yes","No","DSL","No","No","No","Yes","Yes","Yes","Month-to-month","Yes","Electronic check",69.35,191.35,"Yes",0.245127961746673,0.245127961746673
"5173","0361-HJRDX","Female",0,"No","No",68,"No","No phone service","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","Credit card (automatic)",64.35,4539.6,"No",0.976707676394211,0.976707676394211
"5174","5727-MYATE","Male",0,"Yes","Yes",72,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",90.8,6397.6,"No",0.959193980133285,0.959193980133285
"5175","3823-KYNQY","Male",0,"No","No",12,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Credit card (automatic)",24.95,280.4,"No",0.853273570285529,0.853273570285529
"5176","8988-ECPJR","Female",1,"Yes","Yes",34,"Yes","Yes","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Mailed check",79.6,2718.3,"Yes",0.37469057918774,0.37469057918774
"5177","7570-WELNY","Female",0,"Yes","No",68,"Yes","Yes","Fiber optic","Yes","Yes","No","No","No","No","Two year","Yes","Bank transfer (automatic)",84.7,5711.05,"No",0.921738112609852,0.921738112609852
"5178","3021-VLNRJ","Female",0,"No","Yes",50,"Yes","No","DSL","Yes","No","Yes","Yes","Yes","No","One year","Yes","Credit card (automatic)",70.8,3478.15,"No",0.869762783531787,0.869762783531787
